Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Year
198,Dwyane Wade*,SG,34,MIA,14,14,33.8,8.5,18.1,.469,0.9,1.6,.522,7.6,16.5,.463,.492,3.6,4.6,.781,0.9,4.8,5.6,4.3,0.8,0.9,2.7,1.6,21.4,2016
199,Dion Waiters,SG,24,OKC,18,0,27.3,3.1,7.3,.417,1.2,3.1,.375,1.9,4.2,.447,.496,1.1,1.7,.667,0.3,2.3,2.6,2.3,0.6,0.2,1.1,2.3,8.4,2016
200,Kemba Walker,PG,25,CHO,7,7,37.1,8.0,21.9,.366,2.0,6.1,.326,6.0,15.7,.382,.412,4.7,5.0,.943,0.4,2.6,3.0,4.0,1.3,0.6,1.7,1.4,22.7,2016
201,Briante Weber,PG,23,MIA,2,0,3.0,0.0,0.5,.000,0.0,0.0,,0.0,0.5,.000,.000,0.0,0.0,,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,2016
202,David West,PF,35,SAS,10,0,17.6,2.5,5.5,.455,0.3,0.6,.500,2.2,4.9,.449,.482,0.5,0.9,.556,1.3,2.4,3.7,1.3,0.6,0.7,0.7,1.9,5.8,2016
203,Russell Westbrook,PG,27,OKC,18,18,37.4,8.8,21.8,.405,1.9,5.8,.324,6.9,16.0,.434,.448,6.4,7.8,.829,2.3,4.6,6.9,11.0,2.6,0.1,4.3,2.4,26.0,2016
204,Hassan Whiteside,C,26,MIA,10,10,29.1,4.7,6.9,.681,0.0,0.0,,4.7,6.9,.681,.681,2.6,4.4,.591,2.6,8.3,10.9,0.3,0.8,2.8,1.3,3.4,12.0,2016
205,C.J. Wilcox,SG,25,LAC,2,0,3.5,0.0,0.5,.000,0.0,0.0,,0.0,0.5,.000,.000,0.0,0.0,,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.5,0.0,2016
206,Deron Williams,PG,31,DAL,3,3,16.3,2.0,6.0,.333,1.0,2.3,.429,1.0,3.7,.273,.417,0.0,0.0,,0.0,0.7,0.7,2.7,0.3,0.0,2.3,2.0,5.0,2016
207,Marvin Williams,PF,29,CHO,7,7,32.6,2.0,7.3,.275,0.9,2.4,.353,1.1,4.9,.235,.333,0.3,0.6,.500,1.0,5.9,6.9,0.9,0.9,0.4,0.3,1.6,5.1,2016
208,Mo Williams,PG,33,CLE,13,0,5.2,0.6,2.2,.286,0.2,1.0,.231,0.4,1.2,.333,.339,0.1,0.2,.500,0.0,0.5,0.5,0.2,0.3,0.0,0.8,0.6,1.5,2016
209,Justise Winslow,SF,19,MIA,13,2,25.4,2.5,5.7,.432,0.4,1.4,.278,2.1,4.3,.482,.466,1.6,2.3,.700,1.3,3.5,4.8,0.6,0.6,0.3,0.9,2.7,6.9,2016
210,Delon Wright,PG,23,TOR,9,0,4.6,0.3,1.1,.300,0.0,0.1,.000,0.3,1.0,.333,.300,0.9,1.4,.615,0.1,0.3,0.4,0.3,0.3,0.0,0.2,0.2,1.6,2016
211,Dorell Wright,SF,30,MIA,5,0,3.8,1.0,2.0,.500,0.4,1.0,.400,0.6,1.0,.600,.600,0.8,0.8,1.000,0.0,1.2,1.2,0.4,0.0,0.0,0.0,0.4,3.2,2016
212,James Young,SG,20,BOS,3,0,3.3,0.3,1.0,.333,0.0,0.3,.000,0.3,0.7,.500,.333,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.7,2016
213,Joe Young,PG,23,IND,4,0,2.5,0.8,2.0,.375,0.3,1.0,.250,0.5,1.0,.500,.438,0.5,0.5,1.000,0.0,0.3,0.3,0.3,0.0,0.0,0.5,0.8,2.3,2016
214,Cody Zeller,C,23,CHO,7,2,19.6,3.0,5.4,.553,0.0,0.0,,3.0,5.4,.553,.553,2.4,3.0,.810,1.3,4.0,5.3,0.3,0.1,0.4,1.0,2.9,8.4,2016
215,Tyler Zeller,C,26,BOS,3,0,12.7,2.3,5.0,.467,0.0,0.0,,2.3,5.0,.467,.467,1.3,2.0,.667,1.3,3.7,5.0,0.7,0.0,0.7,0.7,0.3,6.0,2016
1,Ãlex Abrines,SG,23,OKC,5,0,16.0,1.6,4.6,.348,1.0,3.4,.294,0.6,1.2,.500,.457,0.6,0.8,.750,0.4,1.4,1.8,0.8,0.0,0.0,0.0,1.6,4.8,2017
2,Steven Adams,C,23,OKC,5,5,31.4,3.6,5.6,.643,0.0,0.0,,3.6,5.6,.643,.643,0.8,2.2,.364,3.4,3.4,6.8,1.4,1.2,1.8,0.8,2.8,8.0,2017
3,LaMarcus Aldridge,PF,31,SAS,16,16,33.6,6.9,15.0,.458,0.1,0.9,.143,6.8,14.1,.478,.463,2.6,3.4,.764,2.7,4.8,7.4,1.5,0.6,1.0,1.8,2.6,16.5,2017
4,Lavoy Allen,PF,27,IND,3,0,3.7,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.7,0.7,0.0,0.0,0.0,0.3,0.0,0.0,2017
5,Al-Farouq Aminu,PF,26,POR,4,0,28.3,4.3,9.3,.459,1.8,4.3,.412,2.5,5.0,.500,.554,1.8,2.8,.636,1.3,5.3,6.5,1.0,0.8,1.0,2.3,2.3,12.0,2017
6,Kyle Anderson,SF,23,SAS,15,1,13.0,2.4,4.3,.563,0.2,0.7,.300,2.2,3.6,.611,.586,0.5,0.7,.727,0.8,2.3,3.1,1.7,0.7,0.1,0.5,0.5,5.5,2017
7,Ryan Anderson,PF,28,HOU,11,9,30.5,3.3,8.4,.391,1.5,5.5,.283,1.7,2.9,.594,.484,1.3,1.5,.875,1.4,3.8,5.2,0.6,0.4,0.2,0.8,2.2,9.4,2017
8,Giannis Antetokounmpo,SF,22,MIL,6,6,40.5,10.0,18.7,.536,0.7,1.7,.400,9.3,17.0,.549,.554,4.2,7.7,.543,1.7,7.8,9.5,4.0,2.2,1.7,3.3,3.5,24.8,2017
9,Joel Anthony,C,34,SAS,3,0,5.0,1.0,1.3,.750,0.0,0.0,,1.0,1.3,.750,.750,0.0,0.3,.000,0.7,0.7,1.3,0.0,0.0,0.7,0.3,0.7,2.0,2017
10,Trevor Ariza,SF,31,HOU,11,11,37.5,3.7,8.8,.423,2.1,5.5,.377,1.6,3.3,.500,.541,1.2,1.3,.929,0.7,4.4,5.1,2.1,1.3,0.2,0.8,2.3,10.7,2017
11,Wade Baldwin,PG,20,MEM,3,0,4.0,0.0,0.3,.000,0.0,0.0,,0.0,0.3,.000,.000,0.7,0.7,1.000,0.3,1.0,1.3,0.7,0.0,0.0,0.0,1.0,0.7,2017
12,Matt Barnes,SF,36,GSW,12,0,5.1,0.3,1.3,.267,0.1,0.7,.125,0.3,0.6,.429,.300,0.0,0.0,,0.0,0.8,0.8,0.6,0.2,0.0,0.3,0.8,0.8,2017
13,Brandon Bass,PF,31,LAC,1,0,4.0,1.0,3.0,.333,0.0,0.0,,1.0,3.0,.333,.333,0.0,0.0,,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,2017
14,Kent Bazemore,SF,27,ATL,6,0,25.0,3.5,8.8,.396,1.2,4.0,.292,2.3,4.8,.483,.462,1.7,2.3,.714,0.7,3.2,3.8,3.3,0.7,0.8,2.7,2.5,9.8,2017
15,Bradley Beal,SG,23,WAS,13,13,38.8,9.4,19.9,.471,2.2,7.8,.287,7.2,12.2,.589,.527,3.8,4.7,.820,1.2,2.2,3.4,2.7,1.6,0.6,2.1,2.9,24.8,2017
16,Michael Beasley,PF,28,MIL,4,0,12.0,1.8,5.0,.350,0.8,1.3,.600,1.0,3.8,.267,.425,0.0,1.0,.000,0.5,1.8,2.3,0.3,0.3,0.3,0.5,2.0,4.3,2017
17,DÄvis BertÄns,PF,24,SAS,13,0,8.6,0.9,2.1,.444,0.6,1.5,.400,0.3,0.5,.571,.593,0.3,0.5,.667,0.4,1.2,1.5,0.2,0.2,0.3,0.5,0.5,2.8,2017
18,Patrick Beverley,SG,28,HOU,11,11,29.5,4.1,9.9,.413,1.9,4.7,.404,2.2,5.2,.421,.509,1.0,1.3,.786,1.9,3.6,5.5,3.0,1.5,0.2,1.6,3.5,11.1,2017
19,Bojan BogdanoviÄ,SF,27,WAS,13,0,20.3,2.8,6.7,.414,1.2,3.5,.356,1.5,3.2,.476,.506,2.1,2.5,.844,0.8,3.5,4.3,0.7,0.5,0.1,0.6,1.3,8.8,2017
20,Joel Bolomboy,PF,23,UTA,2,0,4.5,1.0,1.5,.667,0.0,0.0,,1.0,1.5,.667,.667,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.5,0.0,0.0,2.0,2017
21,Avery Bradley,SG,26,BOS,18,18,35.8,6.7,15.1,.441,2.2,6.3,.351,4.4,8.8,.506,.515,1.2,1.5,.778,1.0,2.9,3.9,2.3,1.3,0.2,1.7,2.2,16.7,2017
22,Malcolm Brogdon,SG,24,MIL,6,6,30.5,3.7,9.2,.400,1.7,3.5,.476,2.0,5.7,.353,.491,0.0,0.0,,0.5,3.8,4.3,3.5,0.5,0.3,2.0,2.0,9.0,2017
23,Aaron Brooks,PG,32,IND,1,0,7.0,2.0,3.0,.667,1.0,2.0,.500,1.0,1.0,1.000,.833,0.0,0.0,,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,5.0,2017
24,Bobby Brown,PG,32,HOU,5,0,4.4,2.0,4.0,.500,1.0,2.2,.455,1.0,1.8,.556,.625,0.0,0.0,,0.0,0.4,0.4,0.2,0.0,0.0,0.0,0.2,5.0,2017
25,Jaylen Brown,SF,20,BOS,17,0,12.6,2.0,4.2,.479,0.3,1.4,.217,1.7,2.8,.604,.514,0.7,1.1,.667,0.7,1.4,2.1,0.8,0.4,0.1,0.8,1.5,5.0,2017
26,Trey Burke,PG,24,WAS,3,0,6.7,0.0,1.3,.000,0.0,0.7,.000,0.0,0.7,.000,.000,0.0,0.0,,0.0,0.0,0.0,1.7,0.0,0.0,0.0,0.7,0.0,2017
27,Jimmy Butler,SF,27,CHI,6,6,39.8,7.7,18.0,.426,1.0,3.8,.261,6.7,14.2,.471,.454,6.3,7.8,.809,1.5,5.8,7.3,4.3,1.7,0.8,2.5,1.7,22.7,2017
28,JosÃ© CalderÃ³n,PG,35,ATL,6,0,12.5,1.8,3.8,.478,0.7,2.0,.333,1.2,1.8,.636,.565,0.0,0.0,,0.3,1.0,1.3,2.2,0.3,0.2,0.7,1.5,4.3,2017
29,Isaiah Canaan,SG,25,CHI,3,2,31.7,4.3,8.7,.500,1.7,4.7,.357,2.7,4.0,.667,.596,1.3,2.0,.667,0.0,1.3,1.3,1.3,1.0,0.0,1.7,2.0,11.7,2017
30,Clint Capela,C,22,HOU,11,11,26.0,4.2,7.5,.561,0.0,0.1,.000,4.2,7.4,.568,.561,2.2,3.5,.615,2.4,6.4,8.7,1.1,0.7,2.5,0.7,2.5,10.5,2017
31,DeMarre Carroll,SF,30,TOR,10,7,15.5,1.5,3.7,.405,0.7,2.2,.318,0.8,1.5,.533,.500,0.5,0.9,.556,0.4,2.3,2.7,0.5,0.8,0.5,0.5,1.3,4.2,2017
32,Vince Carter*,SF,40,MEM,6,6,32.5,3.3,7.0,.476,1.3,3.3,.400,2.0,3.7,.545,.571,1.2,1.2,1.000,0.7,2.7,3.3,1.5,0.3,0.0,1.7,2.5,9.2,2017
33,Michael Carter-Williams,PG,25,CHI,5,0,10.6,1.2,3.0,.400,0.0,0.2,.000,1.2,2.8,.429,.400,0.4,0.8,.500,0.2,0.6,0.8,1.2,0.4,0.2,1.2,1.2,2.8,2017
34,Semaj Christon,PG,24,OKC,2,0,10.5,1.0,2.5,.400,0.5,1.5,.333,0.5,1.0,.500,.500,0.0,0.0,,0.0,1.5,1.5,2.5,0.5,0.0,0.0,0.5,2.5,2017
35,Ian Clark,SG,25,GSW,16,0,13.7,2.5,4.9,.506,0.8,2.3,.361,1.7,2.7,.628,.589,1.0,1.1,.941,0.3,1.4,1.6,0.7,0.4,0.0,0.7,1.1,6.8,2017
36,Norris Cole,PG,28,OKC,4,0,6.3,0.5,2.0,.250,0.3,1.0,.250,0.3,1.0,.250,.313,0.0,0.0,,0.0,0.3,0.3,0.3,0.0,0.3,0.5,1.0,1.3,2017
37,Mike Conley,PG,29,MEM,6,6,37.3,8.3,17.2,.485,2.8,6.3,.447,5.5,10.8,.508,.568,5.2,6.2,.838,0.2,3.2,3.3,7.0,1.7,0.5,2.0,1.8,24.7,2017
38,Pat Connaughton,SG,24,POR,3,0,8.0,0.7,3.0,.222,0.0,2.0,.000,0.7,1.0,.667,.222,1.0,1.0,1.000,0.3,2.0,2.3,1.3,0.0,0.0,0.0,0.0,2.3,2017
39,Allen Crabbe,SG,24,POR,4,0,23.0,2.3,6.0,.375,0.8,3.3,.231,1.5,2.8,.545,.438,0.3,0.8,.333,0.0,3.0,3.0,0.5,0.3,0.0,0.3,2.3,5.5,2017
40,Jamal Crawford,SG,36,LAC,7,0,28.0,5.0,11.9,.422,0.9,3.6,.240,4.1,8.3,.500,.458,1.7,1.7,1.000,0.3,1.0,1.3,1.9,0.6,0.1,1.3,1.7,12.6,2017
41,Jae Crowder,SF,26,BOS,18,18,33.1,4.8,11.1,.435,1.7,4.9,.352,3.1,6.2,.500,.513,2.2,2.7,.833,1.1,5.3,6.4,2.7,1.1,0.3,0.7,2.9,13.6,2017
42,Stephen Curry,PG,28,GSW,17,17,35.4,8.9,18.4,.484,4.2,10.1,.419,4.6,8.2,.564,.599,6.1,6.7,.904,1.3,4.9,6.2,6.7,2.0,0.2,3.4,2.2,28.1,2017
43,Troy Daniels,SG,25,MEM,6,0,11.3,0.5,1.5,.333,0.5,1.5,.333,0.0,0.0,,.500,0.0,0.0,,0.2,0.7,0.8,0.3,0.3,0.0,0.3,0.2,1.5,2017
44,Deyonta Davis,C,20,MEM,3,0,3.7,1.0,1.7,.600,0.0,0.0,,1.0,1.7,.600,.600,0.3,0.7,.500,0.7,1.0,1.7,0.0,0.0,0.0,0.0,0.7,2.3,2017
45,Dewayne Dedmon,C,27,SAS,12,3,8.1,1.2,1.9,.609,0.0,0.0,,1.2,1.9,.609,.609,1.4,2.7,.531,1.8,2.2,3.9,0.3,0.2,0.3,0.7,1.3,3.8,2017
46,Sam Dekker,PF,22,HOU,4,0,7.8,0.8,3.0,.250,0.8,1.5,.500,0.0,1.5,.000,.375,0.0,0.0,,1.3,1.3,2.5,0.3,0.3,0.3,0.0,0.5,2.3,2017
47,Malcolm Delaney,PG,27,ATL,1,0,3.0,3.0,3.0,1.000,1.0,1.0,1.000,2.0,2.0,1.000,1.167,1.0,2.0,.500,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,2017
48,Matthew Dellavedova,PG,26,MIL,6,0,26.5,2.7,6.8,.390,1.0,2.7,.375,1.7,4.2,.400,.463,1.3,1.7,.800,0.2,1.8,2.0,2.0,0.2,0.0,1.2,0.8,7.7,2017
49,DeMar DeRozan,SG,27,TOR,10,10,37.3,7.6,17.5,.434,0.1,1.5,.067,7.5,16.0,.469,.437,7.1,8.0,.888,0.4,4.5,4.9,3.4,1.4,0.0,2.5,2.6,22.4,2017
50,Boris Diaw,PF,34,UTA,11,9,18.5,2.2,4.4,.500,0.5,1.3,.429,1.6,3.1,.529,.563,0.8,0.9,.900,0.3,1.6,1.9,2.0,0.6,0.4,1.3,1.1,5.7,2017
51,Mike Dunleavy,SF,36,ATL,6,0,8.8,0.5,1.2,.429,0.3,0.8,.400,0.2,0.3,.500,.571,0.7,0.7,1.000,0.2,0.7,0.8,0.3,0.2,0.0,1.0,0.5,2.0,2017
52,Kevin Durant,PF,28,GSW,15,15,35.5,9.9,17.9,.556,2.5,5.7,.442,7.4,12.1,.610,.627,6.1,6.9,.893,1.1,6.9,7.9,4.3,0.8,1.3,2.5,2.6,28.5,2017
53,Monta Ellis,SG,31,IND,4,2,19.0,2.0,5.0,.400,0.5,2.0,.250,1.5,3.0,.500,.450,1.0,1.3,.800,0.3,1.8,2.0,1.3,0.5,0.3,1.0,1.3,5.5,2017
54,James Ennis III,SF,26,MEM,6,4,26.5,2.7,6.3,.421,1.0,3.2,.316,1.7,3.2,.526,.500,2.0,2.3,.857,1.3,2.8,4.2,1.2,0.8,0.3,1.2,3.3,8.3,2017
55,Dante Exum,PG,21,UTA,7,0,12.0,1.6,3.9,.407,0.6,1.7,.333,1.0,2.1,.467,.481,0.9,0.9,1.000,0.3,0.6,0.9,1.3,0.7,0.0,0.4,1.4,4.6,2017
56,Derrick Favors,PF,25,UTA,11,2,20.5,3.3,5.6,.581,0.0,0.0,,3.3,5.6,.581,.581,1.0,2.1,.478,1.4,4.1,5.5,0.9,0.7,0.5,0.4,2.3,7.5,2017
57,Cristiano FelÃ­cio,C,24,CHI,6,0,13.7,1.5,2.5,.600,0.0,0.0,,1.5,2.5,.600,.600,0.2,0.3,.500,1.2,3.2,4.3,0.3,0.5,0.3,1.2,2.7,3.2,2017
58,Raymond Felton,PG,32,LAC,7,0,18.1,2.1,4.6,.469,0.6,1.3,.444,1.6,3.3,.478,.531,0.7,0.7,1.000,0.3,1.1,1.4,1.4,0.9,0.0,0.4,1.4,5.6,2017
59,Bryn Forbes,SG,23,SAS,6,0,12.2,1.0,3.5,.286,0.3,1.5,.222,0.7,2.0,.333,.333,1.0,1.0,1.000,0.0,1.0,1.0,0.5,0.0,0.2,0.3,0.8,3.3,2017
60,Enes Freedom,C,24,OKC,5,0,9.0,2.0,5.2,.385,0.0,0.0,,2.0,5.2,.385,.385,0.8,0.8,1.000,0.6,1.2,1.8,0.2,0.0,0.8,0.4,1.6,4.8,2017
61,Channing Frye,C,33,CLE,12,0,12.8,2.6,5.0,.517,1.7,3.3,.513,0.9,1.8,.524,.683,0.5,0.6,.857,0.0,1.8,1.8,1.1,0.3,0.3,0.2,0.9,7.3,2017
62,Marc Gasol,C,32,MEM,6,6,40.0,6.5,13.8,.470,1.2,2.0,.583,5.3,11.8,.451,.512,5.2,5.5,.939,1.2,5.3,6.5,4.2,0.3,0.7,2.5,3.7,19.3,2017
63,Pau Gasol*,C,36,SAS,16,7,22.8,3.1,7.1,.439,0.4,1.1,.333,2.8,6.0,.458,.465,1.1,1.5,.708,2.4,4.7,7.1,1.9,0.4,0.9,1.1,2.2,7.7,2017
64,Paul George,SF,26,IND,4,4,43.0,8.5,22.0,.386,4.5,10.5,.429,4.0,11.5,.348,.489,6.5,7.5,.867,1.3,7.5,8.8,7.3,1.8,0.5,3.3,3.3,28.0,2017
65,Taj Gibson,PF,31,OKC,5,5,23.6,4.2,7.0,.600,0.0,0.0,,4.2,7.0,.600,.600,1.4,1.6,.875,0.6,3.0,3.6,0.6,0.2,0.0,1.6,2.6,9.8,2017
66,Manu GinÃ³bili*,SG,39,SAS,16,1,17.8,2.5,6.1,.412,0.6,2.5,.225,1.9,3.6,.544,.459,1.1,1.4,.739,0.6,1.8,2.4,2.4,1.0,0.1,0.8,1.8,6.6,2017
67,Rudy Gobert,C,24,UTA,9,9,27.3,4.4,7.0,.635,0.0,0.0,,4.4,7.0,.635,.635,2.7,5.6,.480,2.4,7.4,9.9,1.2,1.0,1.3,1.0,3.3,11.6,2017
68,Eric Gordon,SG,28,HOU,11,2,32.5,4.6,11.0,.421,2.5,6.4,.386,2.2,4.6,.471,.533,1.2,1.6,.722,0.5,3.5,3.9,2.0,0.7,0.5,1.3,1.8,12.9,2017
69,Marcin Gortat,C,32,WAS,13,13,31.5,3.6,7.2,.505,0.0,0.0,,3.6,7.2,.505,.505,0.8,1.4,.611,4.0,7.0,11.0,1.8,0.4,1.5,1.3,3.1,8.1,2017
70,Jerami Grant,PF,22,OKC,5,0,22.2,3.8,6.2,.613,0.4,1.2,.333,3.4,5.0,.680,.645,1.2,1.4,.857,1.4,2.4,3.8,0.8,0.2,0.4,0.6,1.4,9.2,2017
71,Jerian Grant,PG,24,CHI,5,2,10.4,1.2,4.6,.261,0.2,1.8,.111,1.0,2.8,.357,.283,0.6,0.6,1.000,0.0,0.8,0.8,1.0,0.4,0.0,1.4,0.6,3.2,2017
72,Danny Green,SG,29,SAS,16,16,27.3,2.8,6.9,.405,1.6,4.8,.342,1.2,2.2,.543,.523,0.5,0.9,.571,0.8,2.8,3.6,1.4,0.6,0.9,1.1,1.9,7.8,2017
73,Draymond Green,PF,26,GSW,17,17,34.9,4.2,9.5,.447,1.9,4.6,.410,2.4,4.9,.482,.547,2.7,3.9,.687,1.2,7.9,9.1,6.5,1.8,1.6,2.1,3.5,13.1,2017
74,Gerald Green,SF,31,BOS,13,7,14.8,2.6,5.5,.472,1.6,3.5,.467,1.0,2.1,.481,.618,0.6,0.7,.889,0.2,1.4,1.5,0.7,0.2,0.1,0.5,1.6,7.5,2017
75,JaMychal Green,PF,26,MEM,6,2,19.7,2.8,6.0,.472,1.2,2.7,.438,1.7,3.3,.500,.569,0.5,0.5,1.000,0.5,2.8,3.3,0.3,0.0,0.0,0.7,3.5,7.3,2017
76,Blake Griffin,PF,27,LAC,3,3,33.0,8.3,17.0,.490,1.3,2.0,.667,7.0,15.0,.467,.529,2.3,2.3,1.000,1.0,5.0,6.0,2.3,0.7,0.3,2.0,0.7,20.3,2017
77,Tim Hardaway Jr.,SG,24,ATL,6,6,33.3,4.5,13.7,.329,1.8,7.0,.262,2.7,6.7,.400,.396,2.0,3.2,.632,0.5,2.2,2.7,1.2,0.5,0.0,1.7,2.2,12.8,2017
78,James Harden,PG,27,HOU,11,11,37.0,8.2,19.8,.413,2.9,10.5,.278,5.3,9.4,.563,.486,9.2,10.5,.878,0.6,4.8,5.5,8.5,1.9,0.5,5.4,3.9,28.5,2017
79,Maurice Harkless,SF,23,POR,4,4,24.8,2.5,8.5,.294,0.5,3.0,.167,2.0,5.5,.364,.324,1.8,2.0,.875,1.8,1.5,3.3,0.8,1.3,1.3,0.3,3.5,7.3,2017
80,Montrezl Harrell,C,23,HOU,5,0,4.2,0.2,0.6,.333,0.0,0.0,,0.2,0.6,.333,.333,0.6,1.2,.500,0.2,1.0,1.2,0.4,0.0,0.0,0.4,1.4,1.0,2017
81,Andrew Harrison,PG,22,MEM,6,0,19.8,2.2,4.8,.448,0.8,2.2,.385,1.3,2.7,.500,.534,1.3,1.5,.889,0.7,1.2,1.8,2.2,0.5,0.2,0.5,2.3,6.5,2017
82,Spencer Hawes,PF,28,MIL,3,0,5.7,0.7,1.7,.400,0.3,0.7,.500,0.3,1.0,.333,.500,0.0,0.0,,0.7,0.7,1.3,0.3,0.0,0.3,0.3,1.0,1.7,2017
83,Gordon Hayward,SF,26,UTA,11,11,37.4,7.5,17.1,.441,2.5,6.2,.412,5.0,10.9,.458,.516,6.5,6.9,.934,0.6,5.5,6.1,3.4,0.9,0.3,2.2,2.1,24.1,2017
84,John Henson,C,26,MIL,2,0,6.0,0.5,2.0,.250,0.0,0.0,,0.5,2.0,.250,.250,0.5,0.5,1.000,1.0,1.0,2.0,0.0,0.5,0.0,0.5,0.5,1.5,2017
85,NenÃª,C,34,HOU,9,0,17.9,4.0,5.7,.706,0.0,0.1,.000,4.0,5.6,.720,.706,2.0,3.4,.581,1.2,3.4,4.7,0.6,0.7,0.4,1.0,2.7,10.0,2017
86,George Hill,PG,30,UTA,8,8,35.1,5.8,12.3,.469,1.5,3.9,.387,4.3,8.4,.507,.531,2.6,3.6,.724,1.0,3.1,4.1,3.6,0.3,0.1,1.6,3.1,15.6,2017
87,Rodney Hood,SG,24,UTA,11,0,25.2,3.4,9.5,.352,1.2,4.5,.260,2.2,5.0,.436,.414,1.0,1.6,.611,0.1,2.6,2.7,1.1,0.5,0.0,0.9,2.7,8.9,2017
88,Al Horford,C,30,BOS,18,18,33.9,6.2,10.6,.584,1.5,2.9,.519,4.7,7.7,.609,.655,1.2,1.6,.759,1.7,4.8,6.6,5.4,0.8,0.8,1.8,1.8,15.1,2017
89,Dwight Howard*,C,31,ATL,6,6,26.2,3.0,6.0,.500,0.0,0.0,,3.0,6.0,.500,.500,2.0,3.2,.632,3.0,7.7,10.7,1.3,1.0,0.8,1.8,3.5,8.0,2017
90,Kris Humphries,PF,31,ATL,1,0,3.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2017
91,Serge Ibaka,PF,27,TOR,10,10,30.7,6.0,13.0,.462,1.2,3.8,.316,4.8,9.2,.522,.508,1.1,1.3,.846,0.9,5.6,6.5,1.4,0.4,1.7,1.1,3.7,14.3,2017
92,Andre Iguodala,SF,33,GSW,16,0,26.2,2.9,6.3,.455,0.5,2.6,.190,2.4,3.7,.644,.495,0.9,1.6,.577,0.6,3.5,4.1,3.2,0.9,0.4,1.0,1.8,7.2,2017
93,Ersan Ä°lyasova,PF,29,ATL,6,0,15.0,1.3,3.8,.348,0.2,0.8,.200,1.2,3.0,.389,.370,1.2,1.5,.778,2.3,2.8,5.2,0.3,0.2,0.0,0.8,1.2,4.0,2017
94,Joe Ingles,SF,29,UTA,11,11,30.4,2.3,5.6,.403,1.4,3.7,.366,0.9,1.9,.476,.524,0.5,0.8,.667,0.2,3.5,3.7,3.3,2.0,0.5,1.5,2.5,6.5,2017
95,Kyrie Irving,PG,24,CLE,18,18,36.3,9.6,20.6,.468,2.4,6.6,.373,7.2,14.0,.512,.527,4.2,4.7,.905,0.7,2.1,2.8,5.3,1.3,0.4,2.7,2.1,25.9,2017
96,LeBron James,SF,32,CLE,18,18,41.3,12.1,21.3,.565,2.4,5.9,.411,9.6,15.4,.625,.622,6.3,9.0,.698,1.1,8.1,9.1,7.8,1.9,1.3,4.0,2.4,32.8,2017
97,Richard Jefferson,SF,36,CLE,14,0,12.8,1.1,2.7,.421,0.4,1.4,.263,0.8,1.4,.579,.487,1.3,2.0,.643,0.7,1.1,1.8,0.5,0.1,0.2,0.6,2.1,3.9,2017
98,Brandon Jennings,PG,27,WAS,13,0,13.7,1.1,2.8,.389,0.2,1.0,.154,0.9,1.8,.522,.417,0.5,0.6,.875,0.4,1.1,1.5,1.8,0.2,0.0,0.6,1.0,2.8,2017
99,Jonas Jerebko,PF,29,BOS,12,0,10.7,1.3,2.6,.484,0.4,1.3,.333,0.8,1.3,.625,.565,0.7,0.7,1.000,0.6,1.8,2.4,1.0,0.4,0.3,0.5,1.1,3.6,2017
100,Amir Johnson,PF,29,BOS,14,9,10.1,1.1,2.1,.500,0.1,0.2,.333,1.0,1.9,.519,.517,0.4,0.6,.625,1.2,0.9,2.1,0.2,0.3,0.4,0.4,1.7,2.6,2017
101,Joe Johnson,SF,35,UTA,11,2,29.6,5.3,12.1,.436,1.4,4.1,.333,3.9,8.0,.489,.492,1.0,1.4,.733,0.7,3.2,3.9,2.5,0.5,0.1,1.2,1.9,12.9,2017
102,Wesley Johnson,SF,29,LAC,3,0,3.7,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.3,0.7,.500,0.0,0.7,0.7,0.0,0.3,0.0,0.0,0.7,0.3,2017
103,Dahntay Jones,SF,36,CLE,10,0,3.3,0.5,1.0,.500,0.1,0.2,.500,0.4,0.8,.500,.550,0.5,0.5,1.000,0.1,0.6,0.7,0.1,0.0,0.1,0.1,0.7,1.6,2017
104,Damian Jones,C,21,GSW,4,0,5.3,0.8,1.8,.429,0.0,0.0,,0.8,1.8,.429,.429,0.3,0.5,.500,1.0,0.5,1.5,0.0,0.5,0.3,0.0,0.8,1.8,2017
105,James Jones,SF,36,CLE,8,0,3.8,0.1,0.6,.200,0.0,0.4,.000,0.1,0.3,.500,.200,0.0,0.0,,0.1,0.4,0.5,0.0,0.0,0.0,0.3,0.4,0.3,2017
